,Time,Open,High,Low,Close,Volume
14626,2020-11-10 09:31,1.18299,1.183,1.18278,1.18278,335
14627,2020-11-10 09:32,1.1828100000000001,1.18282,1.1823700000000001,1.18238,757
14628,2020-11-10 09:33,1.18238,1.18238,1.18192,1.18202,812
14629,2020-11-10 09:34,1.18203,1.18215,1.18194,1.182,365
14630,2020-11-10 09:35,1.1819899999999999,1.18219,1.1818600000000001,1.18214,668
14631,2020-11-10 09:36,1.18213,1.18213,1.18192,1.18197,558
14632,2020-11-10 09:37,1.18197,1.18208,1.1818799999999998,1.1819600000000001,509
14633,2020-11-10 09:38,1.18195,1.18197,1.18177,1.1819600000000001,860
14634,2020-11-10 09:39,1.1819600000000001,1.1822,1.18192,1.18213,1126
14635,2020-11-10 09:40,1.18212,1.18238,1.1819899999999999,1.18238,798
14636,2020-11-10 09:41,1.18238,1.18255,1.1823299999999999,1.18249,1286
14637,2020-11-10 09:42,1.18248,1.18249,1.18214,1.18215,990
14638,2020-11-10 09:43,1.18214,1.18216,1.18147,1.18172,1161
14639,2020-11-10 09:44,1.18172,1.18172,1.1813200000000001,1.18145,742
14640,2020-11-10 09:45,1.18144,1.18171,1.18144,1.18145,662
14641,2020-11-10 09:46,1.18149,1.18151,1.18106,1.18106,480
14642,2020-11-10 09:47,1.18105,1.18141,1.18097,1.1812799999999999,360
14643,2020-11-10 09:48,1.1812799999999999,1.18153,1.18125,1.18147,480
14644,2020-11-10 09:49,1.18147,1.18149,1.1810100000000001,1.18111,534
14645,2020-11-10 09:50,1.18111,1.1811200000000002,1.18056,1.18056,643
14646,2020-11-10 09:51,1.1805700000000001,1.1805700000000001,1.18028,1.1804700000000001,566
14647,2020-11-10 09:52,1.1804700000000001,1.18052,1.18023,1.18023,811
14648,2020-11-10 09:53,1.18024,1.1803,1.18002,1.18015,713
14649,2020-11-10 09:54,1.18014,1.18039,1.18002,1.18036,697
14650,2020-11-10 09:55,1.18035,1.1804700000000001,1.18021,1.18031,1164
14651,2020-11-10 09:56,1.18031,1.1806,1.18029,1.18036,667
14652,2020-11-10 09:57,1.18035,1.1804299999999999,1.18028,1.18042,189
14653,2020-11-10 09:58,1.1804,1.18077,1.1804,1.18054,472
14654,2020-11-10 09:59,1.18052,1.1808,1.18051,1.18064,512
14655,2020-11-10 10:00,1.18065,1.18072,1.1802,1.18065,359
14656,2020-11-10 10:01,1.18065,1.18097,1.1806,1.18062,415
14657,2020-11-10 10:02,1.18064,1.1807,1.18036,1.1803700000000001,649
14658,2020-11-10 10:03,1.18038,1.18056,1.18013,1.18018,1179
14659,2020-11-10 10:04,1.18018,1.1803700000000001,1.1801,1.18031,821
14660,2020-11-10 10:05,1.18031,1.18036,1.17984,1.18016,1016
14661,2020-11-10 10:06,1.18016,1.1802700000000002,1.17993,1.18,690
14662,2020-11-10 10:07,1.18,1.18,1.17915,1.17926,927
14663,2020-11-10 10:08,1.17929,1.17933,1.17906,1.17931,758
14664,2020-11-10 10:09,1.1793200000000001,1.17946,1.17915,1.17917,1262
14665,2020-11-10 10:10,1.17917,1.17965,1.17917,1.17953,878
14666,2020-11-10 10:11,1.17954,1.1797600000000001,1.1794799999999999,1.17974,558
14667,2020-11-10 10:12,1.17974,1.1799600000000001,1.17973,1.17987,360
14668,2020-11-10 10:13,1.17987,1.1799600000000001,1.17966,1.17984,911
14669,2020-11-10 10:14,1.17984,1.17995,1.17945,1.17945,636
14670,2020-11-10 10:15,1.1794799999999999,1.17987,1.1794799999999999,1.17969,715
14671,2020-11-10 10:16,1.17969,1.17985,1.17953,1.1795799999999999,827
14672,2020-11-10 10:17,1.1795799999999999,1.17981,1.17943,1.1797600000000001,1036
14673,2020-11-10 10:18,1.17975,1.17987,1.17964,1.1797799999999998,554
14674,2020-11-10 10:19,1.17977,1.17982,1.17956,1.1797799999999998,622
14675,2020-11-10 10:20,1.1797799999999998,1.17994,1.17966,1.1797799999999998,538
14676,2020-11-10 10:21,1.17979,1.1798799999999998,1.17954,1.1798799999999998,433
14677,2020-11-10 10:22,1.17987,1.18015,1.17985,1.18012,763
14678,2020-11-10 10:23,1.18012,1.18018,1.1799600000000001,1.18016,1250
14679,2020-11-10 10:24,1.18016,1.18018,1.17979,1.1799899999999999,789
14680,2020-11-10 10:25,1.1799899999999999,1.18028,1.1799899999999999,1.18016,775
14681,2020-11-10 10:26,1.18016,1.18023,1.17997,1.18004,796
14682,2020-11-10 10:27,1.18002,1.1800700000000002,1.17959,1.17959,885
14683,2020-11-10 10:28,1.17961,1.1799899999999999,1.17961,1.17987,1171
14684,2020-11-10 10:29,1.1798899999999999,1.1799,1.17965,1.17977,1168
14685,2020-11-10 10:30,1.17977,1.17977,1.17947,1.17947,1130
14686,2020-11-10 10:31,1.1794799999999999,1.17979,1.17921,1.1797799999999998,903
14687,2020-11-10 10:32,1.1797799999999998,1.1798,1.17944,1.17951,908
14688,2020-11-10 10:33,1.1795200000000001,1.17967,1.1795200000000001,1.17955,846
14689,2020-11-10 10:34,1.17954,1.1797799999999998,1.17945,1.1797799999999998,661
14690,2020-11-10 10:35,1.1797799999999998,1.1797799999999998,1.17936,1.17941,446
14691,2020-11-10 10:36,1.17941,1.17971,1.1794,1.17969,272
14692,2020-11-10 10:37,1.17969,1.17977,1.1795799999999999,1.1795799999999999,249
14693,2020-11-10 10:38,1.1795799999999999,1.17998,1.17947,1.17987,699
14694,2020-11-10 10:39,1.1798799999999998,1.1798799999999998,1.1796799999999998,1.17984,265
14695,2020-11-10 10:40,1.17983,1.17985,1.17972,1.17975,315
14696,2020-11-10 10:41,1.17975,1.17975,1.17945,1.1796,297
14697,2020-11-10 10:42,1.1796,1.17961,1.1792200000000002,1.17925,473
14698,2020-11-10 10:43,1.17926,1.1793200000000001,1.17906,1.17929,432
14699,2020-11-10 10:44,1.1793,1.17943,1.17917,1.17927,658
14700,2020-11-10 10:45,1.1792799999999999,1.17951,1.17926,1.17933,586
14701,2020-11-10 10:46,1.17934,1.1794799999999999,1.17929,1.17947,698
14702,2020-11-10 10:47,1.17947,1.17949,1.17861,1.1786299999999998,1016
14703,2020-11-10 10:48,1.17866,1.1788100000000001,1.17831,1.17839,845
14704,2020-11-10 10:49,1.1784,1.17844,1.17816,1.1781700000000002,884
14705,2020-11-10 10:50,1.17819,1.17861,1.17814,1.17844,1047
14706,2020-11-10 10:51,1.17846,1.17846,1.1779899999999999,1.1782299999999999,930
14707,2020-11-10 10:52,1.17824,1.17854,1.1782299999999999,1.17845,1140
14708,2020-11-10 10:53,1.17845,1.1786299999999998,1.17825,1.17858,938
14709,2020-11-10 10:54,1.1785700000000001,1.17876,1.17854,1.1787299999999998,620
14710,2020-11-10 10:55,1.1787299999999998,1.17877,1.17861,1.17867,1088
14711,2020-11-10 10:56,1.17868,1.1787299999999998,1.17849,1.17849,891
14712,2020-11-10 10:57,1.1785,1.17851,1.17811,1.17811,732
14713,2020-11-10 10:58,1.1781,1.1782700000000002,1.17801,1.17804,1359
14714,2020-11-10 10:59,1.17805,1.17816,1.178,1.17802,978
14715,2020-11-10 11:00,1.17802,1.1783,1.1779899999999999,1.1783,812
14716,2020-11-10 11:01,1.17829,1.17839,1.1781700000000002,1.1783299999999999,780
14717,2020-11-10 11:02,1.17832,1.17832,1.17802,1.17816,943
14718,2020-11-10 11:03,1.1781700000000002,1.17851,1.1781700000000002,1.17842,572
14719,2020-11-10 11:04,1.1784299999999999,1.17851,1.17835,1.1784299999999999,916
14720,2020-11-10 11:05,1.17844,1.1786,1.1784299999999999,1.17844,503
14721,2020-11-10 11:06,1.1784700000000001,1.17875,1.17835,1.17839,670
14722,2020-11-10 11:07,1.17839,1.1784700000000001,1.17819,1.17821,722
14723,2020-11-10 11:08,1.1782,1.17836,1.17816,1.17834,642
14724,2020-11-10 11:09,1.17834,1.17846,1.1783299999999999,1.17841,397
14725,2020-11-10 11:10,1.1784,1.17864,1.17834,1.17861,490
14726,2020-11-10 11:11,1.1786,1.17875,1.17858,1.17862,388
14727,2020-11-10 11:12,1.17862,1.17874,1.17859,1.1787,325
14728,2020-11-10 11:13,1.1787,1.17879,1.17854,1.1786299999999998,457
14729,2020-11-10 11:14,1.17861,1.17897,1.17861,1.17897,680
14730,2020-11-10 11:15,1.17897,1.17905,1.17875,1.17899,832
14731,2020-11-10 11:16,1.17899,1.1792,1.17886,1.17915,1049
14732,2020-11-10 11:17,1.17915,1.17923,1.1790399999999999,1.17908,1050
14733,2020-11-10 11:18,1.17907,1.17913,1.1789100000000001,1.1790399999999999,888
14734,2020-11-10 11:19,1.17905,1.17909,1.17885,1.17885,912
14735,2020-11-10 11:20,1.17886,1.17899,1.1788299999999998,1.1789399999999999,463
14736,2020-11-10 11:21,1.17892,1.1790100000000001,1.17875,1.17875,678
14737,2020-11-10 11:22,1.1787299999999998,1.17898,1.17868,1.17877,656
14738,2020-11-10 11:23,1.17877,1.17879,1.17862,1.1787299999999998,515
14739,2020-11-10 11:24,1.17874,1.17909,1.17874,1.1790399999999999,360
14740,2020-11-10 11:25,1.1790399999999999,1.17911,1.17886,1.17911,1274
14741,2020-11-10 11:26,1.17911,1.17926,1.1790399999999999,1.1791399999999999,446
14742,2020-11-10 11:27,1.1791399999999999,1.1794,1.17903,1.1793799999999999,724
14743,2020-11-10 11:28,1.17939,1.17939,1.1790100000000001,1.1790399999999999,915
14744,2020-11-10 11:29,1.1790399999999999,1.17908,1.17882,1.17899,464
14745,2020-11-10 11:30,1.17898,1.17899,1.17858,1.1788,644
14746,2020-11-10 11:31,1.1788299999999998,1.17898,1.1788299999999998,1.1789399999999999,361
14747,2020-11-10 11:32,1.17892,1.17897,1.17882,1.17885,493
14748,2020-11-10 11:33,1.17885,1.1791200000000002,1.17878,1.17909,504
14749,2020-11-10 11:34,1.17909,1.17943,1.17909,1.1793799999999999,674
14750,2020-11-10 11:35,1.1793799999999999,1.1794799999999999,1.1793,1.1794,823
14751,2020-11-10 11:36,1.1794,1.17945,1.1793200000000001,1.17939,899
14752,2020-11-10 11:37,1.1794,1.17943,1.17934,1.17941,558
14753,2020-11-10 11:38,1.17943,1.17974,1.1794,1.17967,638
14754,2020-11-10 11:39,1.17967,1.1798799999999998,1.17959,1.17985,924
14755,2020-11-10 11:40,1.17985,1.18044,1.17982,1.18031,850
14756,2020-11-10 11:41,1.1803,1.1804,1.18024,1.1803299999999999,578
14757,2020-11-10 11:42,1.18034,1.18039,1.18008,1.18015,746
14758,2020-11-10 11:43,1.18015,1.18028,1.18,1.18,602
14759,2020-11-10 11:44,1.18,1.1800700000000002,1.17991,1.1799600000000001,591
14760,2020-11-10 11:45,1.1799600000000001,1.1800899999999999,1.1798,1.18008,480
14761,2020-11-10 11:46,1.18006,1.1803299999999999,1.18006,1.18028,507
14762,2020-11-10 11:47,1.18026,1.1803,1.18004,1.18008,552
14763,2020-11-10 11:48,1.18008,1.1803,1.17997,1.18025,493
14764,2020-11-10 11:49,1.18025,1.18028,1.1801,1.18018,719
14765,2020-11-10 11:50,1.1801700000000002,1.18019,1.17997,1.18004,602
14766,2020-11-10 11:51,1.18004,1.18035,1.18002,1.18034,944
14767,2020-11-10 11:52,1.18034,1.1803700000000001,1.1801700000000002,1.18024,502
14768,2020-11-10 11:53,1.18023,1.1804700000000001,1.18023,1.1804700000000001,1028
14769,2020-11-10 11:54,1.18051,1.18076,1.18049,1.18069,834
14770,2020-11-10 11:55,1.18069,1.18075,1.18064,1.18074,440
14771,2020-11-10 11:56,1.18074,1.18079,1.1804700000000001,1.18048,457
14772,2020-11-10 11:57,1.18048,1.18049,1.18016,1.1802,679
14773,2020-11-10 11:58,1.18021,1.18021,1.18002,1.1800899999999999,788
14774,2020-11-10 11:59,1.1800899999999999,1.18044,1.18001,1.1800700000000002,1073
14775,2020-11-10 12:00,1.18005,1.18024,1.17985,1.1799,1078
14776,2020-11-10 12:01,1.1798899999999999,1.17997,1.17953,1.1795799999999999,744
14777,2020-11-10 12:02,1.17964,1.17985,1.17964,1.17981,453
14778,2020-11-10 12:03,1.1798,1.1799899999999999,1.17979,1.1798899999999999,646
14779,2020-11-10 12:04,1.1798899999999999,1.1807299999999998,1.17987,1.18067,714
14780,2020-11-10 12:05,1.18068,1.1808100000000001,1.1806,1.18062,532
14781,2020-11-10 12:06,1.18062,1.18066,1.1805299999999999,1.18065,357
14782,2020-11-10 12:07,1.18065,1.18072,1.18048,1.1805299999999999,598
14783,2020-11-10 12:08,1.18054,1.18076,1.1805299999999999,1.1807299999999998,481
14784,2020-11-10 12:09,1.18072,1.18079,1.18066,1.18078,430
14785,2020-11-10 12:10,1.18076,1.18093,1.18064,1.18066,357
14786,2020-11-10 12:11,1.18066,1.1809100000000001,1.1806299999999998,1.18076,260
14787,2020-11-10 12:12,1.18076,1.1809100000000001,1.18071,1.18078,360
14788,2020-11-10 12:13,1.18078,1.18115,1.1807299999999998,1.18115,398
14789,2020-11-10 12:14,1.1811399999999999,1.1819600000000001,1.18107,1.1815200000000001,623
14790,2020-11-10 12:15,1.18154,1.18156,1.18135,1.18146,818
14791,2020-11-10 12:16,1.18146,1.18194,1.18144,1.18187,754
14792,2020-11-10 12:17,1.1818799999999998,1.18192,1.18174,1.18181,491
14793,2020-11-10 12:18,1.18181,1.18192,1.18173,1.1818799999999998,329
14794,2020-11-10 12:19,1.1818799999999998,1.18194,1.18171,1.1819,534
14795,2020-11-10 12:20,1.1818899999999999,1.18194,1.18184,1.18187,490
14796,2020-11-10 12:21,1.1818799999999998,1.1819,1.18141,1.18143,372
14797,2020-11-10 12:22,1.18144,1.18145,1.18095,1.18095,647
14798,2020-11-10 12:23,1.18095,1.181,1.1808100000000001,1.18093,781
14799,2020-11-10 12:24,1.1809399999999999,1.18098,1.18054,1.18058,689
14800,2020-11-10 12:25,1.18056,1.18079,1.18051,1.18076,586
14801,2020-11-10 12:26,1.18076,1.1809,1.18071,1.1808299999999998,610
14802,2020-11-10 12:27,1.1808299999999998,1.1808299999999998,1.18041,1.18044,731
14803,2020-11-10 12:28,1.1804299999999999,1.18056,1.18039,1.1805299999999999,542
14804,2020-11-10 12:29,1.1805299999999999,1.18055,1.18023,1.18031,408
14805,2020-11-10 12:30,1.1803,1.18035,1.18011,1.18023,543
14806,2020-11-10 12:31,1.18022,1.18023,1.18001,1.18002,591
14807,2020-11-10 12:32,1.18002,1.18024,1.18002,1.18014,731
14808,2020-11-10 12:33,1.18016,1.18025,1.1801,1.18012,318
14809,2020-11-10 12:34,1.18013,1.18036,1.1800700000000002,1.18029,326
14810,2020-11-10 12:35,1.18029,1.1805299999999999,1.18016,1.18049,728
14811,2020-11-10 12:36,1.18049,1.18054,1.18021,1.18022,699
14812,2020-11-10 12:37,1.18021,1.18036,1.1801700000000002,1.18022,771
14813,2020-11-10 12:38,1.18023,1.18025,1.18004,1.18012,816
14814,2020-11-10 12:39,1.18011,1.18018,1.18001,1.18011,971
14815,2020-11-10 12:40,1.18012,1.18035,1.18012,1.18025,645
14816,2020-11-10 12:41,1.18024,1.1802700000000002,1.18012,1.18024,326
14817,2020-11-10 12:42,1.18025,1.18042,1.18023,1.18026,742
14818,2020-11-10 12:43,1.1802700000000002,1.1804,1.18026,1.18035,863
14819,2020-11-10 12:44,1.18035,1.18038,1.18014,1.18022,697
14820,2020-11-10 12:45,1.18024,1.18036,1.18019,1.18032,639
14821,2020-11-10 12:46,1.18032,1.1804299999999999,1.18006,1.1801700000000002,917
14822,2020-11-10 12:47,1.18016,1.18022,1.18004,1.1800700000000002,898
14823,2020-11-10 12:48,1.18005,1.18044,1.18005,1.18042,508
14824,2020-11-10 12:49,1.18041,1.18054,1.18004,1.18004,568
14825,2020-11-10 12:50,1.18005,1.18018,1.1799899999999999,1.18012,408
14826,2020-11-10 12:51,1.18013,1.18023,1.1800700000000002,1.18021,396
14827,2020-11-10 12:52,1.18019,1.18034,1.18018,1.18028,320
14828,2020-11-10 12:53,1.1802700000000002,1.1804299999999999,1.18021,1.18039,512
14829,2020-11-10 12:54,1.18039,1.18049,1.18035,1.18038,232
14830,2020-11-10 12:55,1.18038,1.18048,1.18012,1.18012,472
14831,2020-11-10 12:56,1.18013,1.18022,1.18002,1.18016,756
14832,2020-11-10 12:57,1.18015,1.18042,1.1801,1.18038,646
14833,2020-11-10 12:58,1.18038,1.18085,1.1803700000000001,1.18068,668
14834,2020-11-10 12:59,1.18067,1.1810100000000001,1.18066,1.18096,825
14835,2020-11-10 13:00,1.1809399999999999,1.18106,1.18082,1.18105,826
14836,2020-11-10 13:01,1.1810399999999999,1.1812200000000002,1.18103,1.1811399999999999,619
14837,2020-11-10 13:02,1.18113,1.18126,1.18092,1.18118,566
14838,2020-11-10 13:03,1.18118,1.1812799999999999,1.18103,1.1812799999999999,480
14839,2020-11-10 13:04,1.18129,1.18129,1.18108,1.18109,242
14840,2020-11-10 13:05,1.18109,1.18124,1.18098,1.18113,564
14841,2020-11-10 13:06,1.18117,1.18119,1.18087,1.18089,451
14842,2020-11-10 13:07,1.18087,1.18088,1.18061,1.18082,737
14843,2020-11-10 13:08,1.1808299999999998,1.18099,1.18074,1.1808299999999998,548
14844,2020-11-10 13:09,1.18084,1.18097,1.1807299999999998,1.18087,428
14845,2020-11-10 13:10,1.18085,1.1809399999999999,1.18062,1.18076,630
14846,2020-11-10 13:11,1.18077,1.18105,1.18072,1.1810200000000002,530
14847,2020-11-10 13:12,1.1810100000000001,1.18108,1.18084,1.1809399999999999,290
14848,2020-11-10 13:13,1.18093,1.18096,1.1808100000000001,1.18088,210
14849,2020-11-10 13:14,1.18089,1.1809399999999999,1.18076,1.18076,268
14850,2020-11-10 13:15,1.18076,1.18084,1.1806299999999998,1.1807299999999998,569
14851,2020-11-10 13:16,1.1807299999999998,1.18074,1.1805700000000001,1.18068,486
14852,2020-11-10 13:17,1.18067,1.1809,1.18061,1.18078,628
14853,2020-11-10 13:18,1.18078,1.18093,1.18076,1.18085,511
14854,2020-11-10 13:19,1.18084,1.18108,1.1808299999999998,1.18088,383
14855,2020-11-10 13:20,1.18089,1.18097,1.1807299999999998,1.1808299999999998,351
14856,2020-11-10 13:21,1.18086,1.18088,1.18059,1.1806,399
14857,2020-11-10 13:22,1.1806,1.1806299999999998,1.18026,1.1805,651
14858,2020-11-10 13:23,1.18049,1.1805299999999999,1.1803299999999999,1.18049,522
14859,2020-11-10 13:24,1.18049,1.18067,1.18042,1.18059,105
14860,2020-11-10 13:25,1.18058,1.18069,1.1805700000000001,1.18068,384
14861,2020-11-10 13:26,1.18067,1.18093,1.1806299999999998,1.18088,766
14862,2020-11-10 13:27,1.18088,1.1809,1.1805,1.18061,462
14863,2020-11-10 13:28,1.18059,1.18069,1.18039,1.18058,388
14864,2020-11-10 13:29,1.18059,1.1807299999999998,1.1805299999999999,1.1805299999999999,426
14865,2020-11-10 13:30,1.1805299999999999,1.18071,1.1805,1.18067,1180
14866,2020-11-10 13:31,1.18068,1.18088,1.18049,1.18049,594
14867,2020-11-10 13:32,1.18049,1.1807,1.18028,1.1807,485
14868,2020-11-10 13:33,1.18071,1.18071,1.18054,1.18055,215
14869,2020-11-10 13:34,1.18055,1.18064,1.18046,1.1806299999999998,316
14870,2020-11-10 13:35,1.18062,1.1806299999999998,1.18029,1.18045,638
14871,2020-11-10 13:36,1.18044,1.18062,1.18038,1.18041,385
14872,2020-11-10 13:37,1.18042,1.18042,1.1795,1.1795200000000001,934
14873,2020-11-10 13:38,1.1795200000000001,1.18008,1.1795200000000001,1.17997,278
14874,2020-11-10 13:39,1.1799600000000001,1.18008,1.1793,1.17933,801
14875,2020-11-10 13:40,1.1793200000000001,1.17969,1.17931,1.17951,864
14876,2020-11-10 13:41,1.17951,1.17983,1.17951,1.17964,483
14877,2020-11-10 13:42,1.1796200000000001,1.18013,1.17959,1.1800899999999999,696
14878,2020-11-10 13:43,1.1800899999999999,1.18014,1.17995,1.17995,520
14879,2020-11-10 13:44,1.1799600000000001,1.18021,1.1799600000000001,1.1800700000000002,818
14880,2020-11-10 13:45,1.18008,1.18019,1.18,1.1800899999999999,1029
14881,2020-11-10 13:46,1.18008,1.18019,1.18002,1.1801,862
14882,2020-11-10 13:47,1.1801,1.18028,1.18005,1.1801700000000002,448
14883,2020-11-10 13:48,1.18016,1.18018,1.18006,1.1801,412
14884,2020-11-10 13:49,1.18008,1.1801700000000002,1.18002,1.18015,602
14885,2020-11-10 13:50,1.18015,1.18058,1.18015,1.18054,753
14886,2020-11-10 13:51,1.18055,1.18064,1.18038,1.1806,517
14887,2020-11-10 13:52,1.18061,1.1808299999999998,1.1805700000000001,1.1807,541
14888,2020-11-10 13:53,1.18069,1.18076,1.18045,1.18049,478
14889,2020-11-10 13:54,1.18049,1.18058,1.18041,1.18044,336
14890,2020-11-10 13:55,1.18044,1.18059,1.18032,1.1803299999999999,347
14891,2020-11-10 13:56,1.18031,1.18048,1.18023,1.18045,246
14892,2020-11-10 13:57,1.18045,1.18088,1.18045,1.18082,422
14893,2020-11-10 13:58,1.18082,1.18147,1.18082,1.18137,614
14894,2020-11-10 13:59,1.18137,1.18137,1.18095,1.1810200000000002,763
14895,2020-11-10 14:00,1.1810100000000001,1.18125,1.18068,1.18074,767
14896,2020-11-10 14:01,1.1807299999999998,1.18115,1.18065,1.18084,828
14897,2020-11-10 14:02,1.18084,1.181,1.18076,1.1809399999999999,631
14898,2020-11-10 14:03,1.18095,1.1812200000000002,1.18092,1.1811200000000002,682
14899,2020-11-10 14:04,1.18113,1.18136,1.18092,1.18109,429
14900,2020-11-10 14:05,1.18106,1.18129,1.18099,1.18115,788
14901,2020-11-10 14:06,1.18117,1.18131,1.18093,1.18093,601
14902,2020-11-10 14:07,1.1809399999999999,1.18115,1.18088,1.18113,695
14903,2020-11-10 14:08,1.18113,1.18126,1.18105,1.18121,631
14904,2020-11-10 14:09,1.18124,1.18134,1.18119,1.1813,448
14905,2020-11-10 14:10,1.18131,1.18154,1.18129,1.18139,852
14906,2020-11-10 14:11,1.18141,1.18147,1.18113,1.18113,322
14907,2020-11-10 14:12,1.18113,1.18143,1.18106,1.18134,169
14908,2020-11-10 14:13,1.18134,1.18154,1.18127,1.1815,268
14909,2020-11-10 14:14,1.18151,1.18153,1.18107,1.18109,356
14910,2020-11-10 14:15,1.18109,1.18117,1.18098,1.181,356
14911,2020-11-10 14:16,1.1810100000000001,1.18121,1.18096,1.18096,725
14912,2020-11-10 14:17,1.18097,1.1814,1.18092,1.18135,530
14913,2020-11-10 14:18,1.18134,1.18136,1.18106,1.18111,450
14914,2020-11-10 14:19,1.1811,1.18126,1.1809399999999999,1.1809399999999999,508
14915,2020-11-10 14:20,1.1809399999999999,1.18116,1.1809,1.1811,592
14916,2020-11-10 14:21,1.1811,1.1811,1.18075,1.18077,503
14917,2020-11-10 14:22,1.18079,1.18092,1.18076,1.1808100000000001,185
14918,2020-11-10 14:23,1.18082,1.18092,1.18066,1.1807,267
14919,2020-11-10 14:24,1.1807,1.18086,1.1804299999999999,1.18048,418
14920,2020-11-10 14:25,1.1804700000000001,1.18067,1.18045,1.1805299999999999,360
14921,2020-11-10 14:26,1.1805299999999999,1.18058,1.18021,1.18026,593
14922,2020-11-10 14:27,1.1802700000000002,1.18042,1.18021,1.1802700000000002,584
14923,2020-11-10 14:28,1.1802700000000002,1.1810200000000002,1.18021,1.1808,894
14924,2020-11-10 14:29,1.18082,1.18272,1.18069,1.18248,904
14925,2020-11-10 14:30,1.1824700000000001,1.1825,1.1816799999999998,1.18174,1360
14926,2020-11-10 14:31,1.18174,1.1821700000000002,1.1814,1.1820700000000002,851
14927,2020-11-10 14:32,1.18208,1.18228,1.18166,1.18187,682
14928,2020-11-10 14:33,1.18187,1.18192,1.1815200000000001,1.18182,932
14929,2020-11-10 14:34,1.18183,1.18222,1.1815799999999999,1.1816200000000001,806
14930,2020-11-10 14:35,1.18161,1.18163,1.18131,1.18135,1318
14931,2020-11-10 14:36,1.18139,1.18145,1.18084,1.18111,1669
14932,2020-11-10 14:37,1.18111,1.18121,1.18075,1.18119,1354
14933,2020-11-10 14:38,1.18118,1.1812200000000002,1.18107,1.18118,1020
14934,2020-11-10 14:39,1.1812,1.1814200000000001,1.18103,1.18123,828
14935,2020-11-10 14:40,1.18125,1.18131,1.18079,1.181,864
14936,2020-11-10 14:41,1.18099,1.18103,1.1805700000000001,1.18072,834
14937,2020-11-10 14:42,1.18071,1.181,1.1807,1.18084,783
14938,2020-11-10 14:43,1.18085,1.18099,1.18074,1.18088,928
14939,2020-11-10 14:44,1.18086,1.18086,1.18038,1.18046,851
14940,2020-11-10 14:45,1.18046,1.1805299999999999,1.1801,1.18036,672
14941,2020-11-10 14:46,1.18036,1.1804299999999999,1.18011,1.18042,713
14942,2020-11-10 14:47,1.18041,1.18052,1.18021,1.18034,567
14943,2020-11-10 14:48,1.18034,1.18079,1.18031,1.1807299999999998,636
14944,2020-11-10 14:49,1.1807299999999998,1.18093,1.18068,1.18088,952
14945,2020-11-10 14:50,1.18088,1.18115,1.18076,1.18107,1216
14946,2020-11-10 14:51,1.18107,1.18126,1.18103,1.18125,960
14947,2020-11-10 14:52,1.18126,1.1814,1.18118,1.18126,1017
14948,2020-11-10 14:53,1.18127,1.1814200000000001,1.18119,1.18123,1111
14949,2020-11-10 14:54,1.18124,1.18134,1.18109,1.18131,1044
14950,2020-11-10 14:55,1.1813,1.18149,1.1812,1.18146,502
14951,2020-11-10 14:56,1.18145,1.18161,1.1813799999999999,1.1813799999999999,928
14952,2020-11-10 14:57,1.18137,1.18144,1.18123,1.18143,823
14953,2020-11-10 14:58,1.18144,1.18146,1.18121,1.18121,1052
14954,2020-11-10 14:59,1.1812200000000002,1.1813799999999999,1.1811200000000002,1.18135,878
14955,2020-11-10 15:00,1.18135,1.18135,1.1807,1.18127,723
14956,2020-11-10 15:01,1.18127,1.18163,1.1812,1.18156,974
14957,2020-11-10 15:02,1.18154,1.1817799999999998,1.1815200000000001,1.18153,933
14958,2020-11-10 15:03,1.18155,1.18197,1.18147,1.18187,858
14959,2020-11-10 15:04,1.1819,1.1824,1.18177,1.18232,895
14960,2020-11-10 15:05,1.18234,1.1834200000000001,1.1821700000000002,1.18309,823
14961,2020-11-10 15:06,1.18309,1.18329,1.1828,1.1828100000000001,958
14962,2020-11-10 15:07,1.1828,1.1830200000000002,1.18254,1.18254,1042
14963,2020-11-10 15:08,1.18255,1.1826,1.18225,1.18225,847
14964,2020-11-10 15:09,1.1823,1.1827,1.1821700000000002,1.18266,979
14965,2020-11-10 15:10,1.18267,1.1829,1.1825,1.18254,955
14966,2020-11-10 15:11,1.18255,1.1826,1.18228,1.18251,1374
14967,2020-11-10 15:12,1.18252,1.18272,1.1823299999999999,1.18259,800
14968,2020-11-10 15:13,1.18262,1.18295,1.18251,1.1825700000000001,809
14969,2020-11-10 15:14,1.1825700000000001,1.18262,1.18235,1.18245,802
14970,2020-11-10 15:15,1.18246,1.1826,1.18231,1.18234,902
14971,2020-11-10 15:16,1.18236,1.18252,1.18232,1.18248,674
14972,2020-11-10 15:17,1.1825,1.18261,1.1823,1.18234,441
14973,2020-11-10 15:18,1.18235,1.18242,1.18206,1.1821700000000002,733
14974,2020-11-10 15:19,1.18216,1.18241,1.1821,1.18229,993
14975,2020-11-10 15:20,1.1823,1.1823700000000001,1.18214,1.18228,914
14976,2020-11-10 15:21,1.18229,1.18231,1.18169,1.1817600000000001,983
14977,2020-11-10 15:22,1.18175,1.18175,1.1813799999999999,1.18161,852
14978,2020-11-10 15:23,1.18165,1.18175,1.1814,1.18172,850
14979,2020-11-10 15:24,1.18171,1.18182,1.18149,1.1816,851
14980,2020-11-10 15:25,1.18161,1.18193,1.18161,1.18169,772
14981,2020-11-10 15:26,1.1816799999999998,1.1817600000000001,1.18136,1.1815200000000001,842
